transaction_id,transaction_amount_usd,transaction_hour,day_of_week,device_type,merchant_category,channel,country,customer_tenure_months,prev_transactions_7d,previous_fraud_count,location_risk_score,is_international,distance_from_home_km,fraud
3803,205.63,16,5,web,services,card_present,EC,0,7,0,0.237,0,23.34,0
3804,312.15,17,6,web,grocery,card_present,EC,120,10,0,0.46,0,18.0,0
3805,538.57,5,4,android,fuel,card_present,EC,88,7,0,0.277,0,12.92,0
3806,30.04,23,3,web,restaurant,wallet,EC,113,5,0,0.569,0,17.59,0
3807,126.11,7,0,web,electronics,atm,EC,95,12,0,0.658,0,16.6,0
3808,278.62,13,2,web,fashion,card_present,EC,52,13,0,0.204,0,56.24,0
3809,226.67,11,4,web,restaurant,card_present,ES,17,9,1,0.361,0,33.44,0
3810,338.76,16,1,android,fuel,card_present,EC,5,11,0,0.525,0,25.59,0
3811,303.88,21,4,ios,fuel,ecommerce,EC,95,27,0,0.4,0,15.21,0
3812,192.23,9,0,web,grocery,ecommerce,EC,36,13,0,0.107,0,49.94,0
3813,160.95,9,0,ios,pharmacy,atm,EC,45,11,0,0.506,0,5.9,0
3814,201.58,18,2,ios,fuel,card_present,EC,101,9,0,0.241,0,14.15,0
3815,614.97,22,1,ios,pharmacy,ecommerce,CO,58,10,0,0.386,0,25.98,0
3816,136.59,21,6,web,fashion,ecommerce,EC,115,15,0,0.171,0,47.05,0
3817,233.3,18,2,web,fuel,card_present,ES,66,8,0,0.493,0,15.72,0
3818,284.08,16,2,web,restaurant,ecommerce,EC,100,12,0,0.274,0,46.99,0
3819,854.8,18,2,web,fashion,ecommerce,EC,15,15,0,0.512,0,41.57,0
3820,192.93,22,2,pos_terminal,grocery,wallet,EC,48,8,0,0.311,0,33.35,0
3821,528.28,0,6,ios,restaurant,atm,EC,22,16,0,0.263,0,21.62,0
3822,657.32,14,5,ios,fuel,ecommerce,EC,6,13,0,0.424,0,33.0,0
3823,233.13,0,1,android,fashion,ecommerce,EC,119,8,0,0.157,1,26.94,0
3824,207.27,13,1,android,pharmacy,atm,EC,62,12,0,0.674,0,37.84,0
3825,188.55,9,0,android,pharmacy,wallet,EC,42,10,0,0.383,0,65.91,0
3826,199.92,7,1,android,fuel,ecommerce,EC,45,13,0,0.248,0,4.96,0
3827,485.89,21,4,ios,grocery,card_present,EC,29,8,0,0.278,0,15.98,0
3828,295.12,17,6,pos_terminal,travel,card_present,EC,14,11,0,0.353,0,41.82,0
3829,296.14,13,3,web,services,wallet,ES,110,9,0,0.529,0,36.21,0
3830,99.72,21,0,web,electronics,card_present,US,12,12,0,0.189,0,35.61,0
3831,113.14,2,0,android,grocery,wallet,CO,46,12,0,0.284,0,22.1,0
3832,1362.86,15,2,android,travel,ecommerce,ES,18,15,0,0.341,0,41.69,0
3833,212.79,3,1,android,electronics,wallet,EC,112,6,1,0.628,0,7.54,0
3834,132.0,5,4,ios,fuel,card_present,EC,24,13,0,0.53,0,6.55,0
3835,770.83,4,0,android,services,card_present,EC,47,10,0,0.636,0,7.52,0
3836,307.36,13,1,android,fashion,atm,EC,91,18,0,0.356,0,39.48,0
3837,389.6,15,3,android,pharmacy,ecommerce,CO,68,11,0,0.608,0,40.04,0
3838,219.67,18,1,web,fuel,ecommerce,EC,46,8,0,0.578,0,19.94,0
3839,190.12,10,2,pos_terminal,restaurant,wallet,EC,68,10,0,0.475,0,18.63,0
3840,214.2,22,1,android,grocery,ecommerce,EC,52,7,0,0.49,0,25.77,0
3841,81.16,8,0,android,fuel,card_present,EC,35,19,1,0.243,0,3.59,0
3842,228.66,3,2,android,fuel,card_present,EC,72,14,0,0.679,0,46.04,0
3843,310.88,0,2,web,grocery,ecommerce,EC,44,10,0,0.306,0,0.7,0
3844,1078.1,3,6,ios,gaming,ecommerce,EC,116,11,0,0.451,0,22.74,1
3845,262.8,10,6,android,travel,ecommerce,EC,56,15,0,0.472,0,2.91,0
3846,37.91,9,3,android,fuel,ecommerce,EC,91,19,0,0.103,0,35.67,0
3847,227.56,20,2,ios,fuel,ecommerce,CO,28,6,0,0.341,0,9.51,0
3848,2195.55,3,2,android,pharmacy,card_present,EC,78,13,0,0.387,0,63.66,0
3849,490.62,6,4,web,grocery,ecommerce,EC,67,16,0,0.33,0,8.84,0
3850,128.24,23,2,web,restaurant,wallet,EC,90,15,0,0.343,1,35.43,0
3851,393.65,0,5,pos_terminal,electronics,card_present,CO,55,20,0,0.619,0,3.76,0
3852,135.5,10,6,android,fashion,ecommerce,EC,87,13,0,0.201,0,4.32,0
3853,83.06,4,2,web,grocery,ecommerce,EC,7,12,0,0.122,0,10.95,0
3854,185.65,12,0,ios,restaurant,ecommerce,EC,83,4,0,0.244,0,20.78,0
3855,263.96,23,0,android,fuel,wallet,CO,91,12,0,0.484,0,6.66,0
3856,54.86,5,6,android,electronics,wallet,EC,60,13,0,0.502,0,2.27,0
3857,97.83,8,2,ios,grocery,wallet,ES,4,3,0,0.459,1,14.23,0
3858,247.36,10,2,web,services,card_present,EC,68,14,0,0.514,0,21.97,0
3859,176.98,19,4,pos_terminal,electronics,card_present,EC,94,13,1,0.396,0,11.09,0
3860,336.44,23,6,ios,fashion,ecommerce,EC,55,11,0,0.257,0,7.51,0
3861,92.84,2,2,web,gaming,ecommerce,EC,11,17,0,0.18,0,21.18,0
3862,434.36,11,2,android,fashion,card_present,EC,47,14,0,0.123,1,24.51,0
3863,95.16,18,6,web,fashion,ecommerce,EC,120,13,0,0.309,0,33.07,0
3864,913.03,0,0,android,grocery,ecommerce,PE,32,11,0,0.492,0,36.03,0
3865,62.18,19,5,ios,pharmacy,ecommerce,ES,64,15,0,0.393,0,15.75,0
3866,102.36,5,3,web,fuel,wallet,CO,42,10,0,0.354,0,3.08,0
3867,342.57,12,0,ios,electronics,wallet,EC,86,9,0,0.16,0,3.96,0
3868,928.87,23,1,android,restaurant,card_present,EC,51,9,0,0.814,0,15.86,0
3869,315.65,15,4,pos_terminal,grocery,card_present,EC,46,5,0,0.201,0,11.53,0
3870,384.86,23,5,android,electronics,card_present,CO,70,20,0,0.372,0,9.13,0
3871,248.79,14,1,android,pharmacy,wallet,CO,69,16,0,0.531,0,30.06,0
3872,107.93,5,4,ios,services,card_present,EC,60,10,0,0.358,0,1.89,0
3873,165.75,16,6,web,fuel,ecommerce,EC,31,12,0,0.205,0,5.08,0
3874,93.04,14,4,ios,fuel,card_present,EC,13,11,0,0.496,0,19.73,0
3875,88.2,7,4,pos_terminal,restaurant,ecommerce,EC,83,11,0,0.109,0,1.76,0
3876,338.32,1,1,android,grocery,card_present,CO,41,15,0,0.664,0,5.71,0
3877,99.89,15,4,ios,restaurant,card_present,ES,74,9,0,0.401,0,14.79,0
3878,316.79,13,4,android,restaurant,ecommerce,EC,45,12,0,0.304,0,51.17,0
3879,86.59,18,0,android,fuel,ecommerce,EC,103,12,0,0.095,0,7.84,0
3880,310.97,3,2,android,fuel,ecommerce,EC,85,6,0,0.143,0,26.72,0
3881,165.94,12,6,android,fashion,atm,CO,48,12,0,0.341,0,5.11,0
3882,755.88,19,6,web,restaurant,card_present,EC,40,16,0,0.691,0,57.2,0
3883,317.84,21,1,web,pharmacy,atm,EC,90,16,0,0.392,0,47.85,0
3884,659.32,22,5,web,travel,wallet,EC,0,14,0,0.412,0,35.49,0
3885,134.03,5,3,web,fashion,card_present,CO,6,12,0,0.419,0,29.54,0
3886,256.6,4,4,ios,grocery,card_present,EC,10,12,0,0.776,0,29.82,0
3887,111.91,13,3,android,restaurant,card_present,EC,41,13,0,0.271,0,6.03,0
3888,176.21,11,6,android,fuel,ecommerce,EC,60,13,0,0.632,1,33.68,0
3889,198.92,5,3,ios,fashion,card_present,EC,35,17,0,0.278,0,34.66,0
3890,137.26,2,4,web,fuel,card_present,EC,22,14,0,0.223,0,33.11,0
3891,92.78,3,4,ios,services,ecommerce,EC,37,11,0,0.336,0,2.97,0
3892,79.18,8,3,web,electronics,ecommerce,PE,59,18,0,0.335,0,3.88,0
3893,37.74,17,6,android,restaurant,ecommerce,EC,35,19,0,0.451,0,4.04,0
3894,105.37,1,1,android,fashion,ecommerce,EC,69,14,0,0.0,0,36.92,0
3895,405.28,2,6,pos_terminal,electronics,ecommerce,CO,46,12,0,0.377,0,19.58,0
3896,68.29,6,4,android,restaurant,ecommerce,EC,112,14,1,0.242,0,21.8,0
3897,82.11,20,6,pos_terminal,fashion,wallet,EC,120,15,0,0.22,0,26.39,0
3898,1027.93,23,2,android,restaurant,ecommerce,EC,79,10,0,0.117,1,23.3,0
3899,147.44,10,3,android,restaurant,ecommerce,EC,67,9,0,0.284,0,34.05,0
3900,317.16,1,0,ios,fashion,ecommerce,EC,3,11,0,0.257,0,1.52,0
3901,410.12,0,6,android,grocery,card_present,PE,75,10,0,0.273,0,0.75,0
3902,416.8,20,5,web,gaming,ecommerce,EC,46,9,0,0.055,0,8.89,0
3903,72.58,10,2,ios,services,atm,ES,35,14,0,0.368,1,14.0,0
3904,203.92,1,0,ios,electronics,wallet,EC,96,20,0,0.208,0,10.33,0
3905,67.22,20,4,ios,pharmacy,card_present,EC,5,10,0,0.056,0,22.78,0
3906,1736.52,12,4,android,gaming,card_present,EC,31,13,0,0.251,0,32.73,0
3907,68.49,8,3,web,electronics,card_present,CO,93,9,0,0.211,1,6.94,0
3908,106.09,10,1,android,travel,ecommerce,EC,111,10,0,0.357,0,32.35,0
3909,106.71,5,6,web,grocery,ecommerce,EC,62,13,0,0.249,1,29.94,0
3910,74.09,22,3,ios,fashion,wallet,EC,64,11,1,0.089,0,37.02,0
3911,723.91,18,5,web,electronics,card_present,EC,117,12,0,0.19,0,7.06,0
3912,1703.68,4,6,ios,grocery,ecommerce,EC,11,4,1,0.039,0,3.16,0
3913,167.67,17,3,web,restaurant,ecommerce,EC,58,9,0,0.555,0,9.22,0
3914,85.31,4,0,android,grocery,ecommerce,EC,29,8,0,0.584,0,32.11,0
3915,40.98,10,6,web,fashion,wallet,US,57,14,0,0.605,0,52.31,0
3916,201.8,17,4,ios,pharmacy,wallet,EC,109,18,0,0.244,0,0.49,0
3917,190.47,0,6,android,restaurant,card_present,EC,72,14,0,0.583,0,5.35,0
3918,145.7,17,4,android,pharmacy,wallet,EC,119,12,0,0.423,0,12.77,0
3919,292.86,5,6,web,electronics,atm,PE,61,8,0,0.202,0,5.37,0
3920,336.54,16,6,ios,restaurant,ecommerce,EC,104,8,0,0.237,0,2.52,0
3921,317.68,11,1,android,electronics,card_present,PE,20,12,0,0.319,0,8.86,0
3922,190.51,0,1,web,fashion,card_present,EC,38,4,0,0.368,0,7.77,0
3923,101.62,18,1,android,restaurant,card_present,EC,33,3,0,0.415,0,30.14,0
3924,417.9,6,5,android,fashion,atm,EC,93,8,0,0.35,0,48.85,0
3925,247.79,22,1,android,travel,card_present,CO,62,13,0,0.287,0,4.9,0
3926,499.33,20,3,ios,restaurant,wallet,EC,26,9,0,0.593,1,53.58,0
3927,461.58,4,5,pos_terminal,grocery,ecommerce,EC,20,3,0,0.33,0,9.3,0
3928,78.66,14,3,web,grocery,card_present,CO,46,16,0,0.319,0,5.44,0
3929,77.88,8,0,android,grocery,card_present,EC,18,17,1,0.311,0,29.16,0
3930,134.04,14,2,android,gaming,ecommerce,EC,84,7,0,0.33,0,11.11,0
3931,105.38,13,0,web,services,card_present,EC,102,11,0,0.105,1,27.6,0
3932,448.89,7,2,web,grocery,ecommerce,EC,117,12,0,0.169,0,18.35,0
3933,324.94,15,5,android,fashion,card_present,EC,28,10,0,0.79,0,1.91,0
3934,591.07,6,3,web,fashion,ecommerce,US,53,10,0,0.053,1,0.73,0
3935,336.9,21,4,pos_terminal,restaurant,wallet,EC,60,8,0,0.399,0,9.82,0
3936,289.89,22,0,android,electronics,card_present,CO,59,15,1,0.412,0,37.79,0
3937,640.58,3,5,web,services,card_present,PE,54,13,0,0.532,0,6.43,0
3938,357.23,17,2,web,grocery,wallet,EC,26,13,0,0.416,0,19.78,0
3939,259.06,22,2,web,travel,ecommerce,EC,13,9,0,0.69,0,11.72,0
3940,801.87,3,4,ios,electronics,card_present,EC,48,5,0,0.393,0,6.7,0
3941,269.0,17,0,ios,fashion,card_present,EC,11,14,0,0.593,0,20.16,0
3942,192.31,22,3,ios,electronics,card_present,EC,7,11,0,0.537,0,24.8,0
3943,125.5,5,2,android,grocery,card_present,EC,63,10,0,0.628,0,15.46,0
3944,430.53,13,1,ios,gaming,ecommerce,PE,103,16,0,0.354,0,7.28,0
3945,659.99,19,6,ios,restaurant,card_present,EC,65,15,0,0.422,0,15.17,0
3946,235.6,8,2,android,restaurant,card_present,EC,2,8,0,0.284,0,3.09,0
3947,698.49,5,0,web,fashion,card_present,EC,101,14,0,0.379,0,4.35,0
3948,50.73,9,3,android,grocery,ecommerce,EC,82,15,0,0.389,0,12.4,0
3949,234.68,8,6,web,services,card_present,EC,36,13,0,0.0,0,31.48,0
3950,237.58,17,4,ios,fashion,ecommerce,EC,33,9,0,0.324,0,27.49,0
3951,137.14,8,4,ios,fuel,card_present,US,108,5,0,0.51,0,20.03,0
3952,1651.89,9,6,web,gaming,wallet,EC,57,13,0,0.107,0,2.55,0
3953,232.67,22,0,ios,restaurant,wallet,EC,17,14,0,0.172,0,10.91,0
3954,177.04,13,3,android,fashion,ecommerce,EC,34,6,0,0.558,0,5.17,0
3955,250.47,22,2,android,electronics,wallet,PE,31,9,0,0.592,0,21.09,0
3956,49.42,17,4,web,grocery,atm,EC,48,10,0,0.238,0,3.52,0
3957,133.58,21,5,web,grocery,ecommerce,EC,41,12,0,0.381,0,7.51,0
3958,538.71,4,0,ios,restaurant,wallet,ES,66,10,0,0.336,1,34.96,0
3959,148.33,22,1,android,gaming,wallet,CO,39,9,0,0.562,0,23.86,0
3960,126.4,22,6,pos_terminal,fuel,ecommerce,EC,77,9,0,0.254,0,43.18,0
3961,699.39,0,3,web,electronics,card_present,EC,59,16,0,0.282,1,14.81,0
3962,716.79,8,2,ios,grocery,ecommerce,EC,113,8,0,0.591,0,10.78,1
3963,370.99,9,1,web,electronics,ecommerce,EC,100,8,0,0.169,0,55.52,0
3964,170.46,10,2,android,pharmacy,ecommerce,EC,40,7,0,0.26,0,4.04,0
3965,202.55,18,0,web,electronics,ecommerce,EC,5,18,0,0.374,0,26.64,0
3966,128.93,16,1,ios,restaurant,card_present,EC,70,17,0,0.624,0,17.51,0
3967,110.69,5,1,android,services,card_present,CO,40,8,0,0.135,0,27.75,0
3968,106.38,14,0,android,services,card_present,EC,109,12,0,0.222,0,9.88,0
3969,149.63,23,6,web,electronics,ecommerce,EC,49,12,0,0.457,0,0.12,0
3970,107.21,10,5,web,services,card_present,EC,35,7,0,0.484,0,25.09,0
3971,70.22,22,6,android,electronics,card_present,CO,41,15,0,0.388,0,35.84,0
3972,292.4,15,1,android,pharmacy,atm,EC,104,11,0,0.329,0,3.88,0
3973,295.97,22,2,android,electronics,ecommerce,EC,13,12,0,0.373,0,2.1,0
3974,956.44,21,1,android,grocery,card_present,PE,115,12,0,0.079,0,30.95,0
3975,143.73,0,3,web,pharmacy,card_present,EC,28,9,0,0.368,0,7.17,0
3976,310.9,19,1,web,fashion,card_present,EC,102,14,0,0.617,0,13.61,0
3977,315.06,4,1,android,services,card_present,US,65,9,0,0.112,0,25.54,0
3978,200.24,19,6,ios,fashion,card_present,ES,68,15,0,0.209,0,7.76,0
3979,444.99,19,2,ios,fashion,card_present,EC,24,13,1,0.279,0,4.48,0
3980,456.13,6,5,android,restaurant,wallet,EC,87,16,0,0.29,0,14.52,0
3981,318.78,1,1,web,pharmacy,card_present,EC,78,17,0,0.681,0,45.27,0
3982,199.95,10,6,ios,grocery,wallet,EC,58,12,0,0.182,0,18.24,0
3983,184.3,7,4,web,restaurant,wallet,EC,55,12,0,0.146,0,8.27,0
3984,82.14,13,6,web,electronics,ecommerce,EC,72,13,0,0.489,0,45.84,0
3985,128.75,1,3,web,electronics,card_present,PE,57,12,0,0.234,0,36.28,0
3986,149.15,1,6,web,grocery,ecommerce,PE,117,13,0,0.492,0,5.11,0
3987,99.82,10,2,web,grocery,wallet,EC,5,10,0,0.315,0,10.22,0
3988,348.81,18,3,ios,electronics,ecommerce,EC,30,11,0,0.433,0,23.49,0
3989,638.99,7,0,android,restaurant,card_present,ES,102,15,0,0.068,0,24.0,0
3990,118.64,7,1,android,fashion,wallet,EC,95,9,0,0.432,0,46.45,0
3991,307.77,3,5,ios,grocery,ecommerce,ES,42,15,0,0.389,0,40.29,0
3992,107.26,6,2,web,travel,ecommerce,EC,61,11,0,0.304,0,22.56,0
3993,192.22,7,0,ios,pharmacy,card_present,EC,3,15,0,0.128,0,27.88,0
3994,141.22,6,2,android,pharmacy,ecommerce,EC,21,15,0,0.389,0,1.59,0
3995,397.07,8,2,android,restaurant,ecommerce,PE,114,12,0,0.48,1,34.31,0
3996,142.53,6,5,ios,restaurant,card_present,EC,77,12,0,0.254,0,44.81,0
3997,551.1,16,0,ios,fashion,atm,EC,4,25,0,0.258,0,25.4,0
3998,201.54,8,0,web,travel,card_present,CO,95,21,0,0.493,0,4.52,0
3999,145.9,18,5,android,fuel,card_present,EC,48,14,0,0.658,0,9.78,0
4000,90.01,14,0,ios,fashion,ecommerce,EC,68,10,0,0.519,0,27.68,0
4001,300.41,15,2,ios,pharmacy,card_present,US,103,11,0,0.391,0,41.52,0
4002,502.08,14,4,pos_terminal,restaurant,ecommerce,EC,101,11,0,0.306,0,2.42,0
4003,305.28,22,3,pos_terminal,fashion,card_present,EC,16,16,0,0.345,0,59.68,0
4004,1470.93,6,0,ios,gaming,card_present,EC,44,10,0,0.111,0,47.14,0
4005,770.02,23,5,android,gaming,ecommerce,ES,32,17,0,0.322,0,11.92,1
4006,191.82,4,0,pos_terminal,fashion,card_present,EC,110,15,0,0.552,0,40.38,0
4007,190.22,3,1,web,fuel,card_present,ES,94,9,0,0.357,0,3.49,0
4008,357.22,19,0,web,gaming,card_present,PE,78,27,0,0.237,0,69.15,0
4009,125.48,21,3,web,restaurant,ecommerce,CO,7,7,0,0.221,0,22.7,0
4010,623.67,2,4,web,services,wallet,EC,97,15,0,0.344,0,7.82,0
4011,327.62,14,4,web,grocery,card_present,EC,67,9,0,0.128,0,3.29,0
4012,301.19,12,0,web,services,card_present,EC,33,13,0,0.186,0,34.18,0
4013,425.03,5,2,web,fuel,card_present,EC,53,15,0,0.626,0,21.24,0
4014,973.45,12,1,web,grocery,card_present,ES,53,13,0,0.164,0,19.1,0
4015,281.28,16,2,pos_terminal,grocery,ecommerce,EC,35,6,0,0.206,0,40.4,0
4016,224.11,13,1,pos_terminal,fuel,ecommerce,EC,110,12,0,0.402,0,39.06,0
4017,820.21,12,5,ios,electronics,card_present,EC,111,16,0,0.27,0,22.93,0
4018,531.99,21,5,pos_terminal,grocery,card_present,EC,6,15,0,0.366,0,27.67,0
4019,189.77,5,5,ios,electronics,card_present,US,113,6,0,0.505,0,12.56,0
4020,246.35,14,1,android,grocery,wallet,EC,48,17,0,0.072,0,3.41,0
4021,286.83,7,0,android,grocery,ecommerce,CO,96,12,0,0.486,0,11.07,0
4022,327.68,23,0,android,travel,wallet,EC,94,7,1,0.245,0,49.48,0
4023,82.87,6,5,ios,travel,card_present,EC,72,11,0,0.299,1,63.32,0
4024,71.42,20,6,pos_terminal,fashion,wallet,EC,90,18,0,0.696,0,21.79,0
4025,120.62,15,1,android,fuel,wallet,EC,82,12,0,0.098,0,25.76,0
4026,113.39,5,6,pos_terminal,grocery,wallet,PE,103,9,0,0.456,0,25.78,0
4027,146.57,18,3,android,gaming,card_present,CO,51,11,0,0.553,0,1.43,0
4028,407.63,5,1,android,services,card_present,EC,89,16,0,0.227,0,1.83,0
4029,214.31,6,2,android,services,atm,EC,118,19,0,0.23,0,3.92,0
4030,287.06,8,1,ios,electronics,ecommerce,EC,114,4,0,0.284,0,26.49,0
4031,92.12,16,5,pos_terminal,pharmacy,ecommerce,US,17,9,0,0.226,1,0.73,0
4032,169.57,9,1,android,fuel,card_present,EC,60,9,0,0.362,0,35.38,0
4033,392.44,13,1,android,travel,card_present,EC,61,9,0,0.511,0,33.06,0
4034,394.87,13,5,web,services,card_present,EC,75,15,0,0.285,0,42.09,1
4035,137.4,4,2,ios,electronics,ecommerce,EC,78,6,0,0.517,0,19.21,0
4036,279.2,5,1,android,restaurant,card_present,EC,102,15,0,0.602,0,7.79,0
4037,1424.62,7,5,ios,electronics,ecommerce,US,64,15,0,0.428,0,10.48,1
4038,241.9,5,6,web,electronics,wallet,ES,84,17,0,0.445,0,8.93,0
4039,140.9,22,3,ios,pharmacy,wallet,EC,108,12,0,0.243,0,38.77,0
4040,213.49,9,5,web,restaurant,wallet,CO,12,12,0,0.0,0,6.71,0
4041,264.1,9,5,web,fuel,card_present,EC,77,15,0,0.455,0,62.32,0
4042,217.38,16,4,android,fashion,ecommerce,EC,44,8,0,0.493,0,35.74,0
4043,239.25,18,5,web,gaming,card_present,PE,109,15,0,0.394,0,20.49,0
4044,77.31,16,0,pos_terminal,fashion,atm,US,66,13,0,0.514,0,79.86,0
4045,113.58,13,0,android,fashion,ecommerce,EC,72,11,0,0.251,0,43.89,0
4046,217.7,23,6,android,grocery,wallet,CO,91,17,0,0.443,0,1.24,0
4047,214.94,21,0,web,electronics,card_present,EC,29,7,0,0.615,0,13.59,0
4048,155.97,4,5,web,pharmacy,wallet,EC,65,14,0,0.47,0,1.4,0
4049,212.93,3,2,ios,fashion,card_present,EC,93,9,0,0.592,0,9.43,0
4050,257.6,9,5,pos_terminal,fashion,ecommerce,EC,94,14,0,0.593,0,6.96,0
4051,499.75,20,4,android,fashion,wallet,EC,27,12,0,0.13,0,16.11,0
4052,226.61,23,0,android,fashion,card_present,US,101,10,0,0.479,0,17.89,0
4053,337.6,16,2,android,travel,card_present,EC,19,10,0,0.236,0,34.21,0
4054,159.06,16,4,web,services,card_present,EC,32,10,0,0.151,0,58.44,0
4055,387.71,5,6,android,services,ecommerce,CO,103,18,0,0.299,0,13.92,0
4056,331.35,14,5,web,services,ecommerce,CO,74,10,0,0.666,0,27.06,0
4057,490.41,4,6,pos_terminal,restaurant,wallet,CO,65,15,0,0.252,0,34.28,0
4058,434.13,12,6,android,services,ecommerce,EC,67,14,0,0.034,0,33.47,0
4059,392.91,4,6,android,fashion,ecommerce,EC,117,14,0,0.09,0,13.22,0
4060,226.75,1,4,web,grocery,ecommerce,EC,27,11,1,0.436,0,19.62,0
4061,298.43,23,2,android,gaming,ecommerce,CO,36,18,0,0.213,0,10.92,0
4062,574.44,21,3,ios,pharmacy,card_present,EC,59,17,0,0.0,0,5.95,0
4063,145.61,16,5,ios,fashion,wallet,EC,102,7,0,0.097,0,25.09,0
4064,148.39,15,2,web,electronics,card_present,EC,66,18,0,0.38,0,6.93,0
4065,283.65,5,5,android,fashion,card_present,EC,87,7,0,0.49,0,11.86,0
4066,342.0,13,4,web,fashion,wallet,EC,98,11,0,0.27,0,2.85,0
4067,126.89,17,1,web,pharmacy,wallet,EC,107,9,0,0.467,0,41.56,0
4068,231.08,12,6,android,fashion,ecommerce,EC,55,12,0,0.515,0,3.18,1
4069,227.55,6,5,android,travel,ecommerce,US,55,10,0,0.209,1,4.82,0
4070,41.69,9,4,web,grocery,card_present,EC,9,15,0,0.328,0,28.24,0
4071,205.8,20,1,ios,fuel,ecommerce,EC,9,22,0,0.242,0,20.16,0
4072,216.31,6,1,ios,restaurant,ecommerce,CO,58,18,0,0.447,0,62.81,0
4073,215.8,23,5,android,grocery,ecommerce,EC,90,12,0,0.24,0,37.28,0
4074,761.52,18,0,web,electronics,card_present,EC,101,12,0,0.132,0,37.72,0
4075,92.75,21,3,android,electronics,card_present,EC,49,13,0,0.359,0,32.13,0
4076,126.84,12,4,ios,restaurant,ecommerce,US,69,8,0,0.55,0,29.15,0
4077,30.35,5,1,web,grocery,ecommerce,US,98,12,0,0.442,0,53.49,0
4078,166.98,0,6,pos_terminal,restaurant,ecommerce,EC,38,14,0,0.531,0,7.04,0
4079,178.76,12,3,android,electronics,card_present,EC,19,6,0,0.515,0,39.41,1
4080,163.14,9,0,web,gaming,ecommerce,EC,111,9,0,0.358,0,3.13,0
4081,595.1,2,2,android,pharmacy,wallet,US,66,11,0,0.242,0,19.26,0
4082,488.37,22,2,android,restaurant,ecommerce,ES,18,20,0,0.193,0,14.37,0
4083,261.09,23,1,android,electronics,ecommerce,EC,30,7,1,0.064,0,22.36,0
4084,182.38,8,6,web,electronics,atm,EC,39,14,0,0.564,0,33.74,0
4085,557.54,16,2,ios,grocery,ecommerce,EC,24,7,0,0.29,0,12.09,0
4086,241.48,9,3,web,fashion,ecommerce,EC,52,11,0,0.043,0,20.02,0
4087,127.48,11,3,android,grocery,card_present,EC,98,9,0,0.572,0,32.36,0
4088,62.15,14,1,web,restaurant,card_present,EC,89,10,0,0.367,0,56.39,0
4089,172.35,9,3,ios,pharmacy,wallet,EC,110,13,0,0.524,0,8.25,0
4090,448.68,19,2,web,grocery,wallet,PE,101,7,0,0.303,0,29.52,0
4091,1515.98,4,0,pos_terminal,gaming,card_present,EC,37,9,0,0.207,0,41.98,0
4092,257.72,16,2,pos_terminal,fashion,atm,EC,7,13,0,0.43,0,1.16,0
4093,132.99,23,4,web,grocery,ecommerce,EC,18,9,0,0.445,0,13.97,0
4094,95.07,20,0,android,grocery,card_present,EC,95,10,0,0.3,0,19.61,0
4095,381.51,1,5,web,grocery,card_present,EC,41,14,0,0.586,1,32.21,0
4096,59.79,2,4,pos_terminal,restaurant,ecommerce,EC,87,7,0,0.52,0,29.38,0
4097,381.02,15,2,android,electronics,card_present,EC,55,8,0,0.452,0,32.03,0
4098,471.89,22,4,android,travel,ecommerce,EC,108,11,1,0.15,0,5.36,0
4099,347.79,20,2,ios,fuel,wallet,US,61,20,0,0.125,0,33.33,0
4100,205.79,21,4,web,fashion,ecommerce,EC,108,9,0,0.566,0,4.39,0
4101,385.5,3,1,android,grocery,wallet,CO,30,12,0,0.0,0,1.95,0
4102,281.28,12,4,android,pharmacy,ecommerce,EC,94,17,0,0.334,1,26.42,0
4103,131.64,17,0,android,electronics,ecommerce,CO,63,13,0,0.376,0,53.91,0
4104,1078.06,14,0,web,fuel,card_present,EC,23,13,0,0.262,0,12.84,0
4105,185.16,18,1,android,fuel,ecommerce,US,28,18,0,0.344,0,47.27,0
4106,456.32,5,1,pos_terminal,pharmacy,atm,EC,37,17,0,0.426,0,25.43,0
4107,35.43,10,3,ios,fashion,card_present,EC,18,10,0,0.244,0,16.98,0
4108,681.14,10,1,android,gaming,card_present,EC,113,13,0,0.509,0,21.17,1
4109,794.41,22,1,web,grocery,ecommerce,EC,25,17,0,0.455,0,14.63,1
4110,251.25,4,0,android,travel,atm,EC,72,5,0,0.318,0,52.14,0
4111,383.6,7,6,web,fuel,ecommerce,EC,69,8,0,0.201,0,2.96,0
4112,383.52,0,5,web,pharmacy,card_present,EC,65,25,0,0.334,0,37.32,0
4113,146.7,3,1,ios,restaurant,atm,EC,75,15,0,0.73,0,1.58,0
4114,380.04,23,0,android,restaurant,card_present,EC,110,8,0,0.214,0,23.78,0
4115,128.47,20,5,ios,services,card_present,EC,117,15,0,0.626,0,61.59,0
4116,150.74,6,4,ios,fashion,card_present,EC,105,10,0,0.034,0,3.09,0
4117,604.34,16,6,ios,travel,ecommerce,US,55,21,0,0.195,1,23.55,0
4118,535.02,14,1,web,restaurant,card_present,EC,88,14,0,0.252,1,63.69,1
4119,139.42,21,2,android,electronics,card_present,EC,22,10,0,0.521,0,10.23,0
4120,136.42,7,0,web,fashion,ecommerce,EC,106,8,0,0.36,1,27.1,0
4121,146.37,23,2,ios,fuel,card_present,EC,23,8,0,0.586,0,15.56,0
